Time;Ed0Gnd;Ed0305;Ed0313;Ed0320;Ed0340;Ed0380;Ed0395;Ed0PAR
13,91167;0,00004415;0,02089664;0,08428997;0,1415123;0,2475501;0,3316827;0,3451302;0,00085449
13,91722;0,0000438;0,0204234;0,08223092;0,1378852;0,2399853;0,3188029;0,3308521;0,000809299
13,92278;0,00004445;0,01967854;0,07899141;0,1320842;0,2274798;0,2964903;0,3059356;0,000729531
13,92833;0,0000451;0,01994136;0,08002696;0,1338584;0,2310599;0,3025364;0,3125982;0,000750314
13,93389;0,0000458;0,02113732;0,08502403;0,1425709;0,2490746;0,3333054;0,3466427;0,000857215
13,93944;0,0000457;0,02404266;0,09736784;0,1643706;0,2957472;0,4166204;0,4399423;0,001166252
13,945;0,00004465;0,02393678;0,09678133;0,1632877;0,2933158;0,4120847;0,4347918;0,001148209
13,95056;0,0000449;0,02306127;0,09301844;0,1566371;0,2791857;0,3870679;0,406767;0,001054672
13,95611;0,0000439;0,02313512;0,09336347;0,1573201;0,2811586;0,3916819;0,4122458;0,00107707
13,96167;0,0000441;0,02222032;0,08948143;0,1505339;0,2671096;0,3676307;0,3855765;0,000991472
13,96722;0,00004365;0,02133313;0,08579412;0,1441102;0,2539172;0,345239;0,360819;0,000912821
13,97278;0,00004455;0,0213156;0,08576155;0,1441722;0,2548303;0,3484814;0,3648878;0,000931075
13,97833;0,0000447;0,01957495;0,07840597;0,1312365;0,2275925;0,3008338;0,3117868;0,000759051
13,98389;0,00004505;0,01873889;0,0749126;0,1251288;0,2148896;0,2790336;0,2876387;0,000683037
13,98944;0,0000442;0,01852877;0,07402045;0,1235949;0,2118935;0,2742665;0,2824578;0,000667519
13,995;0,0000441;0,01848744;0,07386422;0,1233344;0,2115277;0,2740132;0,2822682;0,000668024
14,00056;0,00004405;0,0185043;0,07390502;0,1234311;0,2119284;0,275141;0,2836457;0,000673626
14,00611;0,00004395;0,01820961;0,07264314;0,1212416;0,2074411;0,2676267;0,2753486;0,000647647
14,01167;0,00004385;0,0178379;0,07106853;0,118475;0,2016788;0,2577804;0,2644578;0,000614044
14,01722;0,00004375;0,01802253;0,07183924;0,1197962;0,2046089;0,2632487;0,2706352;0,00063464
14,02278;0,00004365;0,01818998;0,07250603;0,1209338;0,2070192;0,2675506;0,2754548;0,00065054
14,02833;0,0000433;0,01832942;0,07301898;0,1218141;0,2087948;0,2706204;0,2788602;0,000661498
14,03389;0,0000442;0,01886766;0,07522108;0,125628;0,2168133;0,2846574;0,2945058;0,000712005
14,03944;0,0000439;0,01965262;0,07844952;0,1312567;0,2286093;0,3053452;0,3175527;0,000787527
14,045;0,0000443;0,02033976;0,08122219;0,1360784;0,2386246;0,3227774;0,3369323;0,000850189
14,05056;0,0000433;0,02031014;0,08098718;0,1356194;0,2374536;0,3204178;0,3342276;0,000839734
14,05611;0,0000436;0,01964506;0,07812236;0,13052;0,2265571;0,3010687;0,3126073;0,000769177
14,06167;0,00004335;0,01910599;0,07582927;0,1264788;0,2179953;0,2860413;0,2959053;0,000715552
14,06722;0,0000441;0,01892765;0,07503484;0,1250755;0,215054;0,2810765;0,2904161;0,000698324
14,07278;0,00004315;0,01824866;0,0721394;0,1199748;0,2041716;0,2619067;0,2690358;0,000629305
14,07833;0,00004315;0,01820471;0,07192944;0,1195906;0,2033559;0,2605612;0,2675631;0,000624399
14,08389;0,00004325;0,01864619;0,07373436;0,1227108;0,2097905;0,2716467;0,2798647;0,000663765
14,08944;0,000044;0,01978665;0,07841889;0,1308604;0,2268173;0,3012928;0,3128199;0,000769732
14,095;0,0000442;0,02025554;0,08025568;0,13401;0,2330263;0,3114032;0,3238616;0,000802839
14,10056;0,00004395;0,02074926;0,08221383;0,1373595;0,2397108;0,3224718;0,3360357;0,000840876
14,10611;0,0000439;0,02146408;0,08508812;0,1423527;0,2500694;0,3404077;0,3559986;0,000905129
14,11167;0,0000432;0,02099116;0,08301455;0,1386376;0,2418521;0,3252637;0,3388959;0,000847185
14,11722;0,00004265;0,02053738;0,08103604;0,1350772;0,2339358;0,3106155;0,322374;0,000791367
14,12278;0,00004335;0,02137332;0,08442115;0,1409397;0,2459838;0,3312386;0,3452196;0,000863704
14,12833;0,00004285;0,02329286;0,09233615;0,1547379;0,274937;0,382007;0,4017829;0,001047633
14,13389;0,0000427;0,02457773;0,09754319;0,1638258;0,2939236;0,4152315;0,4388467;0,001169486
14,13944;0,0000431;0,02345276;0,09271819;0,1552864;0,2756003;0,3823666;0,4019712;0,001045852
14,145;0,00004445;0,02097583;0,08237502;0,1371135;0,236935;0,313726;0,325252;0,00079387
14,15056;0,00004435;0,0209738;0,08240892;0,1371935;0,2372518;0,3146643;0,3264098;0,000799398
14,15611;0,0000429;0,02122099;0,08339021;0,1389095;0,2409325;0,3212873;0,3338433;0,000824238
14,16167;0,0000428;0,02109195;0,08285575;0,137974;0,2389895;0,3179732;0,3301688;0,000812515
14,16722;0,00004235;0,02067383;0,08111792;0,1349199;0,2325443;0,3066508;0,3175564;0,000772091
14,17278;0,00004345;0,02151081;0,08455817;0,140953;0,2453157;0,3292723;0,3428209;0,000854283
14,17833;0,0000434;0,02134096;0,083778;0,1394972;0,2418807;0,3224986;0,3350967;0,000827085
14,18389;0,000043;0,02171124;0,08524232;0,1420021;0,2468673;0,3307624;0,3441772;0,000855636
14,18944;0,000043;0,02263306;0,08896777;0,1484497;0,2601603;0,3536507;0,3695975;0,000937362
14,195;0,00004315;0,02324297;0,09135;0,1525072;0,2682008;0,3668131;0,3839809;0,000980017
14,20056;0,000044;0,02332311;0,09150826;0,1526323;0,2677157;0,3644212;0,3808695;0,000964198
14,20611;0,0000434;0,02462502;0,0967993;0,1617702;0,2864431;0,3964455;0,4163426;0,001077394
14,21167;0,0000423;0,02488853;0,09767995;0,163217;0,288976;0,3999481;0,4200039;0,001085895
14,21722;0,000042;0,02238742;0,08725057;0,144865;0,2496256;0,3293198;0,3408881;0,000824187
14,22278;0,00004215;0,02366433;0,09255665;0,1541224;0,2691028;0,3636152;0,3791389;0,000948208
14,22833;0,0000419;0,02516341;0,09864221;0,1647315;0,2913666;0,4027017;0,4226852;0,001090445
14,23389;0,0000419;0,02561945;0,1004689;0,167867;0,2976798;0,413175;0,4341784;0,001125878
14,23944;0,00004185;0,02540333;0,0994716;0,166089;0,2937127;0,4056625;0,425609;0,001095266
14,245;0,0000415;0,02423821;0,0946712;0,157687;0,275965;0,3741598;0,3903856;0,000979079
14,25056;4,19E-05;0,02360073;0,09211015;0,1532505;0,2668539;0,3585841;0,3731477;0,000924629
14,25611;0,0000409;0,02385301;0,0932245;0,1552599;0,2714428;0,3673539;0,3831259;0,000959874
14,26167;0,0000428;0,02496721;0,09781493;0,1633459;0,2887633;0,3985058;0,418025;0,001076429
14,26722;0,0000427;0,02373931;0,09272907;0,1544357;0,2698908;0,3648749;0,3803891;0,00095158
14,27278;0,00004265;0,02319887;0,09055946;0,1506522;0,2618827;0,3506641;0,3645287;0,000900084
14,27833;0,00004375;0,02508769;0,09836576;0,1643397;0,2910834;0,4027813;0,4227966;0,001091041
14,28389;0,00004475;0,02643965;0,103923;0,1741032;0,3120306;0,4404834;0,4650439;0,001231349
14,28944;0,000044;0,02659971;0,1045716;0,1753185;0,3149588;0,446392;0,4718395;0,001256254
14,295;0,00004315;0,02489318;0,09752496;0,1630047;0,2890098;0,4006179;0,4207456;0,001088037
14,30056;0,0000428;0,02320903;0,09064187;0,1509797;0,2637386;0,3563049;0,3713535;0,000928101
14,30611;0,000043;0,02273621;0,08870488;0,1476355;0,2569711;0,3450267;0,3589433;0,000889832
14,31167;0,00004375;0,02196838;0,08556708;0,1421725;0,2456641;0,3256113;0,3374186;0,000822214
14,31722;0,00004325;0,02258012;0,08806509;0,1465473;0,2550456;0,3425454;0,3564376;0,000884378
14,32278;0,0000434;0,02281883;0,08897902;0,1481146;0,2583323;0,3484049;0,3629861;0,000905907
14,32833;0,0000436;0,02281398;0,08888784;0,1479284;0,2578931;0,3475751;0,3620531;0,00090268
14,33389;0,0000444;0,02293232;0,08930838;0,1486123;0,259174;0,3496116;0,3642545;0,000909377
14,33944;0,0000449;0,02365807;0,09219736;0,1535861;0,2695398;0,3676627;0,3843124;0,00097378
14,345;0,00004355;0,02443307;0,0952825;0,1589368;0,2807448;0,3873499;0,4062617;0,001045418
14,35056;0,00004375;0,0241346;0,09400619;0,1566982;0,2760222;0,3790602;0,3970362;0,001015143
14,35611;0,00004375;0,02263348;0,08786797;0,1459943;0,2533872;0,3390787;0,3524578;0,000870875
14,36167;0,0000432;0,02301713;0,08941389;0,1486612;0,2589243;0,3487835;0,3632334;0,000905113
14,36722;0,00004285;0,02316246;0,08994454;0,1495243;0,260502;0,3511082;0,3657195;0,000912495
14,37278;0,0000427;0,02426468;0,09435299;0,1571372;0,2763224;0,3785252;0,3961888;0,001010302
14,37833;0,000043;0,02414906;0,09378223;0,1560667;0,2736908;0,373099;0,3899494;0,000987345
14,38389;0,00004275;0,02399301;0,09307207;0,1547797;0,2706944;0,3672737;0,3833062;0,000964413
14,38944;0,0000427;0,02374401;0,09204219;0,1529475;0,2666166;0,3596648;0,3747251;0,000935636
14,395;0,00004155;0,02463225;0,09563098;0,1591883;0,2797489;0,382736;0,4004165;0,001018342
14,40056;0,00004185;0,02477583;0,09619535;0,1601467;0,2816751;0,3858818;0,4038395;0,001028078
14,40611;0,000042;0,02542574;0,09881153;0,1647118;0,2912398;0,4027399;0,4226544;0,001089723
14,41167;0,00004185;0,02599107;0,1010898;0,1686608;0,2994999;0,4171466;0,4387078;0,001141056
14,41722;0,0000418;0,02655873;0,1033783;0,1726454;0,3079797;0,4322603;0,4556353;0,001196688
14,42278;0,0000424;0,02635539;0,1025435;0,1712292;0,3052102;0,4278465;0,4508403;0,001182542
14,42833;0,00004215;0,02379753;0,09218789;0,1532407;0,2674595;0,3615195;0,376921;0,000943288
14,43389;0,00004215;0,02299806;0,08900699;0,147711;0,2558635;0,3411927;0,3543205;0,00087055
14,43944;0,000042;0,02398545;0,09296231;0,1545512;0,2701948;0,3663071;0,3822538;0,000959858
14,445;0,0000421;0,02428141;0,09406513;0,1564294;0,2739724;0,3726951;0,3893127;0,000982524
14,45056;0,0000424;0,02343181;0,09055079;0,15026;0,2606819;0,3488475;0,362644;0,000895879
14,45611;0,0000421;0,02357578;0,09107755;0,1510928;0,2622048;0,3511613;0,3651295;0,000902866
14,46167;0,0000422;0,02403343;0,09281184;0,1540397;0,2681665;0,3612293;0,3762358;0,000937047
14,46722;0,00004195;0,02446403;0,09445283;0,1568312;0,273765;0,3706631;0,3866217;0,000969905
14,47278;0,00004205;0,02547888;0,09847314;0,163802;0,2882833;0,3961692;0,4150546;0,001062071
14,47833;0,0000428;0,02546533;0,09835081;0,1635727;0,2877945;0,3954984;0,4143784;0,001061462
14,48389;0,00004315;0,02526686;0,09748955;0,1620422;0,2846018;0,3899995;0,4082948;0,001041784
14,48944;0,00004345;0,02455118;0,09454834;0,1568628;0,2736453;0,3706115;0,3866777;0,000970739
14,495;0,00004305;0,02449902;0,09425473;0,1563012;0,2722812;0,3680338;0,3837383;0,000961115
14,50056;0,0000437;0,02485017;0,09556389;0,1585073;0,2767044;0,3755624;0,3920659;0,000987163
14,50611;0,0000437;0,02536314;0,09752283;0,1618203;0,2832556;0,3864996;0,4041362;0,001025144
14,51167;0,0000441;0,02701564;0,1039827;0,1729407;0,3062161;0,4263512;0,4484537;0,001168155
14,51722;0,00004455;0,02698667;0,103705;0,1723361;0,3044678;0,4224568;0,4438903;0,001150701
14,52278;0,00004495;0,02779298;0,1068132;0,1776729;0,3154395;0,4415364;0,4651308;0,001220356
14,52833;0,000044;0,02629496;0,1006683;0,1669409;0,2927514;0,4013674;0,4202917;0,001073413
14,53389;0,00004405;0,02519924;0,0962582;0,1592288;0,2765856;0,3730048;0,388687;0,000970415
14,53944;0,0000433;0,02472864;0,09434565;0,1559225;0,2697418;0,3613064;0,3757784;0,000929929
14,545;0,0000424;0,02554629;0,09761737;0,1615996;0,2817405;0,3827887;0,3998261;0,001009859
14,55056;0,0000419;0,02546775;0,09721719;0,1608603;0,2801376;0,379921;0,3966302;0,000999296
14,55611;0,0000424;0,02620841;0,1001371;0,1659099;0,2906595;0,3985206;0,4174194;0,001067976
14,56167;0,0000422;0,02618934;0,09991798;0,1654424;0,2893406;0,3956102;0,4139967;0,001054653
14,56722;0,00004095;0,02619832;0,09986744;0,1652521;0,2885066;0,3933814;0,411316;0,001043454
14,57278;0,00004125;0,02747684;0,1048641;0,1738516;0,3062685;0,4241484;0,4455173;0,00115327
14,57833;0,000042;0,02804289;0,1069836;0,1774824;0,3135357;0,4362827;0,4588496;0,001194063
14,58389;0,00004195;0,02899165;0,1107298;0,1839278;0,3269431;0,4598172;0,4850743;0,001280176
14,58944;0,0000428;0,02912056;0,1111565;0,1846445;0,3284519;0,462618;0,4882317;0,001291344
14,595;0,00004315;0,0277548;0,1055944;0,1749744;0,3081199;0,4268302;0,4483198;0,001160293
14,60056;0,0000436;0,02764358;0,1051774;0,1742148;0,306508;0,423972;0,4451269;0,001149715
14,60611;0,00004265;0,0299434;0,1142558;0,1899759;0,3396865;0,4827584;0,5108467;0,00136693
14,61167;0,0000429;0,02895087;0,1102474;0,1830413;0,3253768;0,4579644;0,4832516;0,001275895
14,61722;0,0000438;0,02749383;0,1045058;0,1731469;0,3051462;0,4233541;0,4449016;0,001153505
14,62278;0,00004595;0,02652792;0,1007518;0,1667813;0,2926697;0,4031438;0,4228017;0,001087517
14,62833;0,0000449;0,02487651;0,09434706;0,1558727;0,2709466;0,3671666;0,3832927;0,000966462
14,63389;0,0000439;0,02330735;0,0883162;0,1456555;0,2506977;0,3338239;0,3466984;0,000853806
14,63944;0,0000421;0,02233814;0,08464465;0,1394873;0,2388531;0,3150352;0,3262873;0,000793831
14,645;0,00004185;0,02209058;0,08380464;0,1381763;0,2369205;0,3131679;0,3245944;0,000792664
14,65056;0,0000419;0,02104247;0,0797137;0,1311695;0,2226978;0,2889553;0,2978248;0,000708884
14,65611;0,00004205;0,02142993;0,08132947;0,134031;0,2289416;0,3003752;0,3106395;0,000751226
14,66167;0,00004165;0,02231333;0,08483656;0,140104;0,2416558;0,3226118;0,3353667;0,000830546
14,66722;0,00004145;0,02240415;0,08517406;0,1406538;0,2426016;0,3237821;0,3365225;0,000832637
14,67278;0,00004135;0,02324099;0,08849253;0,1464063;0,2545736;0,3446527;0,3597319;0,00090738
14,67833;0,00003985;0,02374683;0,0904898;0,1498871;0,2619581;0,3577723;0,3743974;0,000955377
14,68389;0,000042;0,02210259;0,08398734;0,1386356;0,2384223;0,3163727;0,3282463;0,000806153
14,68944;0,0000429;0,02265698;0,08622918;0,142544;0,2467825;0,3313409;0,3450008;0,000860713
14,695;0,00004255;0,0216172;0,08211584;0,1354259;0,2318833;0,305148;0,3158078;0,000766405
14,70056;0,0000427;0,02166723;0,08229766;0,135728;0,2324043;0,305814;0,3164784;0,000767675
14,70611;0,00004255;0,02248589;0,08553955;0,1412986;0,2438511;0,3255124;0,3383162;0,000836936
14,71167;0,0000428;0,022625;0,08602046;0,1420818;0,2452254;0,3273534;0,3402043;0,000840738
14,71722;0,00004325;0,02318763;0,08824132;0,1459131;0,2531737;0,3412903;0,3557598;0,000891672
14,72278;0,0000436;0,02193618;0,08323;0,1372113;0,2348299;0,3087986;0,3195004;0,000773981
14,72833;0,00004215;0,022394;0,0850189;0,1402794;0,2410666;0,3193848;0,3311937;0,000809962
14,73389;0,0000423;0,02251998;0,08547662;0,1410051;0,2422775;0,3209462;0,3327768;0,000813688
14,73944;0,00004205;0,02327936;0,08842216;0,1460499;0,252551;0,3384949;0,352236;0,000875936
14,745;0,000042;0,0232699;0,08832887;0,1458359;0,2518435;0,33681;0,3502393;0,000868613
14,75056;0,0000422;0,02285411;0,0866175;0,1427924;0,2451673;0,3244979;0,3363474;0,000821518
14,75611;0,0000429;0,02317928;0,08785645;0,1448564;0,2490982;0,3307136;0,3431096;0,000841863
14,76167;0,00004345;0,02369059;0,08979725;0,1481379;0,2555011;0,3411758;0,3545922;0,000876923
14,76722;0,00004365;0,02355803;0,08913339;0,1468703;0,2521951;0,3341302;0,3464111;0,000846924
14,77278;0,0000422;0,02457541;0,09304897;0,1534871;0,2653201;0,3557412;0,3700949;0,000917944
14,77833;4,26E-05;0,02641693;0,1002002;0,1657721;0,2904027;0,3987608;0,4177728;0,001071027
14,78389;0,000043;0,02759032;0,1047093;0,173467;0,3059717;0,4252059;0,4470437;0,001164039
14,78944;0,0000428;0,02744764;0,1039824;0,1720559;0,3023752;0,4176305;0,4382808;0,001131172
14,795;0,00004225;0,02785977;0,1054826;0,1745659;0,3070932;0,4250385;0,446327;0,001154908
14,80056;0,00004215;0,02843729;0,1076686;0,1782249;0,3142047;0,4365687;0,4589294;0,001192717
14,80611;0,00004235;0,0292281;0,1106532;0,183276;0,3242422;0,4532201;0,4772385;0,001249143
14,81167;0,0000425;0,02906251;0,1098785;0,1818517;0,3208052;0,4464192;0,4694768;0,001221943
14,81722;0,0000425;0,02800595;0,1055803;0,1742958;0,3044736;0,4167222;0,4361368;0,001109667
14,82278;0,0000424;0,02844597;0,1072508;0,1770977;0,3098436;0,4252729;0,4454415;0,001136268
14,82833;0,000042;0,02988482;0,112817;0,1865788;0,3290686;0,4579483;0,4815461;0,00125086
14,83389;0,00004315;0,03174504;0,1200577;0,1989813;0,3544137;0,5014721;0,5298468;0,001406679
14,83944;0,0000433;0,03257088;0,1231475;0,2042259;0,3648734;0,5189594;0,549111;0,001466647
14,845;0,00004355;0,0320674;0,1210501;0,2005054;0,3567073;0,5038991;0,5321327;0,001407586
14,85056;0,00004255;0,03230216;0,1218922;0,2018986;0,3594622;0,5085611;0,5372871;0,001424634
14,85611;0,0000424;0,03363803;0,1271341;0,2109326;0,3782101;0,5413608;0,5732677;0,001544122
14,86167;0,00004235;0,03443766;0,1302233;0,2162389;0,3892255;0,5605835;0,5936649;0,001613314
14,86722;0,000043;0,03424878;0,1294567;0,2149396;0,3866314;0,5563123;0,5889668;0,001598895
14,87278;0,00004325;0,03226391;0,12156;0,2013354;0,3584744;0,5073259;0,5345753;0,001421273
14,87833;0,00004365;0,02747434;0,1027154;0,1688033;0,2907708;0,3888061;0,4025774;0,000990043
14,88389;0,0000429;0,02795645;0,1049019;0,1727568;0,2999561;0,4069147;0,4233136;0,001065552
14,88944;0,00004335;0,029484;0,1110179;0,1834758;0,3230878;0,4490737;0,4706904;0,001227283
14,895;0,0000444;0,02898593;0,1091387;0,1803242;0,3170394;0,4394943;0,4603408;0,001197344
14,90056;0,0000448;0,0289928;0,1092723;0,1806909;0,3185155;0,4434471;0,4650839;0,001217181
14,90611;0,00004495;0,02700175;0,1014888;0,1672862;0,2908986;0,3956125;0,4119606;0,00104556
14,91167;0,0000438;0,0270677;0,1018413;0,167958;0,2926258;0,3992006;0,4160894;0,001060621
14,91722;0,00004445;0,02778714;0,1046819;0,1728824;0,3030327;0,4176536;0,4367251;0,001129105
14,92278;0,0000442;0,02755349;0,1037337;0,1712028;0,2993286;0,4106232;0,4286967;0,001100658
14,92833;0,00004395;0,02773585;0,1044486;0,1724146;0,301635;0,4141472;0,4325005;0,001110819
14,93389;0,00004315;0,0284635;0,1072609;0,177254;0,3115024;0,4308861;0,4509562;0,001169072
14,93944;0,00004265;0,02927783;0,110427;0,1826895;0,3225262;0,4495557;0,471548;0,001233473
14,945;0,00004305;0,02939427;0,1108583;0,1833865;0,3237317;0,4510698;0,4730423;0,001236274
14,95056;0,0000448;0,0296847;0,1120061;0,1853548;0,3277203;0,4577848;0,4804757;0,001259545
14,95611;0,00004395;0,0291137;0,1097331;0,1814102;0,3192427;0,4423945;0,4631701;0,001201152
14,96167;0,00004355;0,02933583;0,1106278;0,1829515;0,3224094;0,4477555;0,4690643;0,001219958
14,96722;0,00004305;0,02889128;0,1088611;0,1798902;0,3159096;0,4360679;0,4560234;0,001176476
14,97278;0,000043;0,02832933;0,1066455;0,176053;0,3077438;0,4213812;0,4395728;0,001121644
14,97833;0,00004305;0,02940896;0,1108973;0,1833484;0,3228183;0,4475298;0,4686132;0,001215377
14,98389;0,0000439;0,02926539;0,1102511;0,18217;0,3200132;0,4419014;0,4621608;0,001191834
14,98944;0,00004435;0,02973872;0,112125;0,1854055;0,3267516;0,4536738;0,4752761;0,001235112
14,995;0,0000429;0,02861647;0,1076722;0,1777247;0,3107694;0,4257701;0,4442434;0,001134553
15,00056;0,0000434;0,02688385;0,1009231;0,1661095;0,2867948;0,3842911;0,3981931;0,000986523
15,00611;0,00004265;0,02600035;0,09756205;0,1603608;0,2751549;0,3645991;0,3765458;0,000919467
15,01167;0,0000434;0,02645867;0,09933404;0,1634156;0,2815476;0,3758754;0,389109;0,000960628
15,01722;0,0000432;0,0266825;0,1001963;0,1648361;0,2842073;0,3799613;0,3934894;0,000973399
15,02278;0,00004325;0,02786975;0,1047262;0,1725497;0,2997701;0,4061518;0,4224515;0,001063026
15,02833;0,00004365;0,02902537;0,1091808;0,1801424;0,3150646;0,4319969;0,4509108;0,001152866
15,03389;0,00004325;0,03094507;0,1166247;0,1929492;0,3415134;0,4780661;0,5021807;0,001320869
15,03944;0,0000433;0,03075692;0,1157684;0,1914039;0,3380024;0,4713609;0,4945838;0,001293765
15,045;0,00004305;0,0314187;0,118369;0,1958787;0,3473235;0,4877898;0,5129142;0,00135435
15,05056;0,0000424;0,03294299;0,1242868;0,2060598;0,3684841;0,5247789;0,5541118;0,001489123
15,05611;0,0000424;0,03314975;0,1249823;0,2071998;0,370472;0,5275914;0,5570573;0,001496719
15,06167;0,00004125;0,03285156;0,1237159;0,2049766;0,3656869;0,5189153;0,5473037;0,00146396
15,06722;0,00004195;0,03067071;0,1151065;0,1900813;0,3345175;0,4641017;0,4862421;0,001262792
15,07278;0,00004165;0,0296001;0,1108941;0,1827758;0,3191698;0,4370306;0,4559989;0,001163357
15,07833;0,00004135;0,0312957;0,1175426;0,1942218;0,342967;0,4787254;0,5024788;0,001316494
15,08389;0,00004205;0,03068065;0,1149775;0,1897023;0,3330886;0,4605552;0,482011;0,001245996
15,08944;0,0000426;0,03093168;0,1158887;0,1912189;0,3359918;0,4652053;0,4870966;0,001261097
15,095;0,0000421;0,03062513;0,1146441;0,1890012;0,3310765;0,4560151;0,4766901;0,001224423
15,10056;0,000042;0,03109247;0,1164186;0,1920365;0,3372236;0,466467;0,4882733;0,00126093
15,10611;0,00004175;0,03179407;0,1191459;0,1967283;0,3470775;0,4839972;0,5079197;0,001327696
15,11167;0,00004225;0,03066039;0,1146382;0,188891;0,3304604;0,4542793;0,4746128;0,001215599
